loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group,emi_to_income_ratio,loan_to_income_ratio,repayment_progress_pct,remaining_balance_pct
LOAN000640,CUST00658,Education,Secured,291678.5,7.12,12,25254.13,2021-06-12,2022-06-07,Monthly,Defaulted,162,224181.46,378417.73,15.0,22640.64,LO119,BR14,True,1.0,303049.56,11371.06,True,0.7708,High,Kiran,Reddy,37,Male,Single,Master'S,Engineer,89336.91,18955.23,674.0,3,20.0,Hyderabad,Telangana,9817539340,naveen.pillai940@example.com,False,0,2017-03-23,Low,-1.5461,31-40,3.3922,3.2649,1350.0,0.7686
LOAN000641,CUST00016,Business,Secured,167998.86,16.98,180,2583.13,2024-06-22,2039-04-05,Quarterly,Closed,115,144856.58,189713.09,7.0,49919.08,LO160,BR37,True,15.0,464963.4,296964.54,False,0.8855,Medium,Pooja,Iyer,23,Male,Single,Master'S,Engineer,79469.1,13931.04,571.0,2,30.0,Hyderabad,Telangana,9108930425,rohan.verma598@example.com,True,7,2024-02-25,Low,-1.1036,21-30,0.3901,2.114,63.89,0.8622
LOAN000642,CUST00745,Business,Secured,865804.81,16.43,84,17409.38,2019-02-23,2026-01-17,Monthly,Active,146,710330.99,633162.1,18.0,19.98,LO108,BR29,False,7.0,1462387.92,596583.11,False,1.3674,Medium,Rahul,Pandey,49,Male,Single,Master'S,Accountant,69592.9,13566.96,310.0,3,20.0,Ahmedabad,Gujarat,9827991473,rahul.gupta346@example.com,False,4,2023-10-12,Low,-1.3394,41-50,3.0019,12.441,173.81,0.8204
LOAN000643,CUST00421,Home,Unsecured,289460.87,21.44,180,5394.33,2019-08-27,2034-06-09,Monthly,Active,78,120548.21,371783.37,4.0,5474.49,LO100,BR24,False,15.0,970979.4,681518.53,False,0.7786,Low,Harish,Pandey,52,Other,Single,Bachelor'S,Professor,139744.93,29853.16,613.0,2,28.0,Chennai,Tamil Nadu,9704672023,aditya.pillai855@example.com,False,4,2021-03-09,Low,-1.5635,51-60,0.4632,2.0714,43.33,0.4165
LOAN000644,CUST00553,Personal,Secured,238527.91,14.13,84,5511.39,2023-03-04,2030-01-26,Monthly,Closed,190,174227.1,223473.25,9.0,25120.02,LO139,BR15,True,7.0,462956.76,224428.85,False,1.0674,Medium,Lakshmi,Kumar,46,Male,Married,Master'S,Consultant,70434.6,8909.0,687.0,3,16.0,Ahmedabad,Gujarat,9713579662,ananya.malhotra337@example.com,True,7,2020-11-14,Low,-0.5178,41-50,0.939,3.3865,226.19,0.7304
LOAN000645,CUST00767,Personal,Secured,331230.76,12.36,36,11058.64,2019-03-15,2022-02-27,Monthly,Defaulted,114,95358.28,245048.64,5.0,1275.38,LO189,BR34,False,3.0,398111.04,66880.28,True,1.3517,High,Suresh,Mishra,46,Female,Single,High School,Engineer,65199.66,9953.15,483.0,3,29.0,Chennai,Tamil Nadu,9959106271,ravi.pandey335@example.com,False,0,2019-10-13,Low,-0.8319,41-50,2.0353,5.0803,316.67,0.2879
LOAN000646,CUST00793,Education,Unsecured,675887.13,15.64,180,9757.64,2019-03-28,2034-01-08,Quarterly,Active,7,37553.96,719971.48,11.0,39116.97,LO124,BR40,False,15.0,1756375.2,1080488.07,False,0.9388,Medium,Ananya,Malhotra,39,Female,Married,Bachelor'S,Accountant,90174.2,18136.86,486.0,5,14.0,Chennai,Tamil Nadu,9442188032,sachin.mishra470@example.com,False,7,2019-01-29,Low,-1.4136,31-40,1.2985,7.4953,3.89,0.0556
LOAN000647,CUST01150,Business,Secured,260136.31,8.69,60,5360.95,2020-09-12,2025-08-17,Monthly,Active,22,175844.74,10724.46,14.0,2638.59,LO125,BR11,False,5.0,321657.0,61520.69,False,24.2564,Medium,Amit,Dubey,51,Male,Single,Master'S,Businessman,67467.02,10676.65,501.0,1,32.0,Chennai,Tamil Nadu,9701741560,kiran.singh601@example.com,False,1,2016-02-26,Low,-0.899,51-60,0.9535,3.8558,36.67,0.676
LOAN000648,CUST01032,Travel,Unsecured,590543.99,7.53,60,11841.71,2018-03-09,2023-02-11,Monthly,Active,12,383142.68,599577.93,9.0,37448.98,LO188,BR27,False,5.0,710502.6,119958.61,False,0.9849,Medium,Meera,Iyer,32,Other,Widowed,Diploma,Manager,121657.3,15319.99,407.0,3,0.0,Jaipur,Rajasthan,9322949179,deepak.mishra201@example.com,True,2,2017-04-24,Low,-0.5111,31-40,1.168,4.8542,20.0,0.6488
LOAN000649,CUST01496,Business,Secured,227104.67,13.21,120,3419.1,2023-03-03,2033-01-09,Monthly,Active,22,182053.78,297168.49,16.0,2628.42,LO112,BR30,False,10.0,410292.0,183187.33,False,0.7642,Medium,Rahul,Malhotra,69,Male,Single,Phd,Professor,220289.66,32293.33,747.0,4,39.0,Lucknow,Uttar Pradesh,9742375910,kiran.shah328@example.com,False,1,2022-07-26,Low,-0.7591,60+,0.1863,1.0309,18.33,0.8016
LOAN000650,CUST01492,Wedding,Unsecured,436805.93,17.19,84,8974.51,2020-02-06,2026-12-31,Monthly,Active,30,269118.84,663252.85,6.0,12636.36,LO168,BR12,False,7.0,753858.84,317052.91,False,0.6586,Medium,Kiran,Nair,32,Female,Married,Master'S,Professor,86502.26,10941.4,710.0,1,9.0,Kolkata,West Bengal,9289165396,amit.kumar195@example.com,True,7,2023-02-20,Low,-0.5178,31-40,1.245,5.0496,35.71,0.6161
LOAN000651,CUST00880,Home,Unsecured,125684.4,15.3,240,1682.93,2020-12-28,2040-09-14,Monthly,Active,157,19718.83,28498.71,6.0,42063.84,LO158,BR19,True,20.0,403903.2,278218.8,False,4.4102,Medium,Swati,Bhat,47,Female,Single,Bachelor'S,Doctor,173958.8,35419.59,300.0,3,36.0,Delhi,Delhi,9663961987,harish.pillai385@example.com,False,1,2019-09-09,Low,-1.4433,41-50,0.1161,0.7225,65.42,0.1569
LOAN000652,CUST00852,Home,Unsecured,631395.37,13.16,120,9487.09,2018-04-28,2028-03-06,Monthly,Active,169,538682.78,1250876.15,10.0,47554.76,LO142,BR25,False,10.0,1138450.8,507055.43,False,0.5048,Medium,Meera,Patel,37,Male,Widowed,Bachelor'S,Professor,74764.7,13820.38,410.0,3,16.0,Jaipur,Rajasthan,9317790892,sachin.dubey656@example.com,True,5,2023-04-30,Low,-1.2182,31-40,1.5227,8.4451,140.83,0.8532
LOAN000653,CUST00510,Medical,Secured,156242.84,19.18,36,5741.47,2023-05-05,2026-04-19,Monthly,Active,129,98003.76,189418.73,1.0,20726.32,LO112,BR21,False,3.0,206692.92,50450.08,False,0.8249,Low,Sneha,Dubey,52,Female,Married,Bachelor'S,Professor,101062.9,20649.9,519.0,3,15.0,Hyderabad,Telangana,9927200028,deepak.rao133@example.com,False,3,2015-02-13,Low,-1.4519,51-60,0.6817,1.546,358.33,0.6273
LOAN000654,CUST01426,Medical,Secured,387483.94,18.81,60,10011.08,2023-12-15,2028-11-18,Monthly,Closed,138,312935.79,281463.52,1.0,48496.95,LO107,BR46,True,5.0,600664.8,213180.86,False,1.3767,Low,Rohan,Rao,47,Female,Single,Bachelor'S,Teacher,126798.95,17180.67,505.0,0,23.0,Ahmedabad,Gujarat,9595254481,pooja.singh682@example.com,True,1,2022-10-07,Low,-0.6259,41-50,0.9474,3.0559,230.0,0.8076
LOAN000655,CUST01200,Home,Secured,81694.78,17.85,240,1251.38,2023-01-29,2042-10-16,Monthly,Closed,152,63240.51,40699.17,13.0,31344.05,LO179,BR10,False,20.0,300331.2,218636.42,False,2.0073,Medium,Meera,Malhotra,25,Female,Divorced,Phd,Engineer,58641.62,9633.12,347.0,1,17.0,Delhi,Delhi,9544478713,arjun.rao187@example.com,True,7,2022-08-14,Low,-0.9713,21-30,0.2561,1.3931,63.33,0.7741
LOAN000656,CUST00966,Personal,Secured,273717.4,7.69,24,12340.83,2021-12-12,2023-12-02,Monthly,Active,156,81530.69,313623.68,17.0,20791.76,LO159,BR18,True,2.0,296179.92,22462.52,False,0.8728,Medium,Lakshmi,Kumar,56,Male,Single,Bachelor'S,Engineer,35765.13,8852.13,451.0,0,7.0,Delhi,Delhi,9880474837,kavya.pandey435@example.com,False,6,2017-09-02,Low,-1.9701,51-60,4.1406,7.6532,650.0,0.2979
LOAN000657,CUST00914,Medical,Secured,311918.92,18.85,12,28723.06,2020-12-23,2021-12-18,Monthly,Defaulted,21,23254.48,550045.09,15.0,40140.07,LO176,BR43,True,1.0,344676.72,32757.8,True,0.5671,High,Kiran,Nair,56,Female,Married,Master'S,Manager,147247.51,19190.26,362.0,0,19.0,Ahmedabad,Gujarat,9416130770,lakshmi.mishra211@example.com,True,4,2022-10-12,Low,-0.5639,51-60,2.3408,2.1183,175.0,0.0746
LOAN000658,CUST01391,Home,Unsecured,155583.73,20.75,180,2819.1,2019-04-30,2034-02-10,Monthly,Active,125,27461.21,161983.01,10.0,14766.43,LO120,BR19,False,15.0,507438.0,351854.27,False,0.9605,Medium,Amit,Nair,65,Female,Single,Phd,Designer,146209.02,22493.43,631.0,5,22.0,Bengaluru,Karnataka,9199767978,ananya.reddy978@example.com,True,6,2019-10-02,Low,-0.8461,60+,0.2314,1.0641,69.44,0.1765
LOAN000659,CUST00018,Education,Unsecured,245777.1,7.42,180,2267.23,2024-03-04,2038-12-16,Monthly,Active,146,22823.44,325149.37,8.0,13289.81,LO108,BR18,True,15.0,408101.4,162324.3,False,0.7559,Medium,Rekha,Malhotra,22,Female,Married,Master'S,Doctor,142832.12,30774.28,501.0,2,21.0,Lucknow,Uttar Pradesh,9628207587,rohan.dubey555@example.com,False,7,2024-05-22,Low,-1.5855,21-30,0.1905,1.7207,81.11,0.0929
LOAN000660,CUST00056,Vehicle,Unsecured,330936.13,12.73,24,15691.37,2018-12-11,2020-11-30,Monthly,Closed,200,80553.97,236749.35,6.0,32827.38,LO144,BR40,True,2.0,376592.88,45656.75,False,1.3978,Medium,Naveen,Nair,28,Male,Divorced,Diploma,Businessman,91052.94,12849.05,607.0,5,29.0,Mumbai,Maharashtra,9967126986,kavya.pandey712@example.com,False,4,2024-04-14,Low,-0.6934,21-30,2.068,3.6345,833.33,0.2434
LOAN000661,CUST00919,Wedding,Secured,421095.5,21.82,180,7967.85,2021-12-22,2036-10-04,Monthly,Closed,168,193506.97,326898.36,3.0,19524.37,LO181,BR12,False,15.0,1434213.0,1013117.5,False,1.2882,Low,Nisha,Tiwari,35,Male,Married,Bachelor'S,Nurse,86288.09,12933.45,483.0,4,39.0,Ahmedabad,Gujarat,9252728624,harish.kumar681@example.com,False,2,2020-07-20,Low,-0.7986,31-40,1.1081,4.8801,93.33,0.4595
LOAN000662,CUST01059,Business,Unsecured,290719.59,15.79,60,7037.34,2022-11-03,2027-10-08,Monthly,Defaulted,165,263627.61,166393.42,15.0,6795.9,LO171,BR13,False,5.0,422240.4,131520.81,True,1.7472,High,Pooja,Patel,37,Male,Married,High School,Nurse,219451.67,52689.46,728.0,1,38.0,Mumbai,Maharashtra,9851454793,rohan.mishra907@example.com,False,7,2024-02-23,Low,-1.8812,31-40,0.3848,1.3248,275.0,0.9068
LOAN000663,CUST00902,Business,Unsecured,779147.04,14.46,24,37578.64,2020-05-18,2022-05-08,Monthly,Active,156,679430.83,1099590.42,13.0,3348.21,LO128,BR48,False,2.0,901887.36,122740.32,False,0.7086,Medium,Lakshmi,Pandey,65,Female,Widowed,Bachelor'S,Teacher,108764.23,17400.71,689.0,1,26.0,Bengaluru,Karnataka,9152930584,suresh.reddy425@example.com,False,6,2023-11-14,Low,-0.9198,60+,4.1461,7.1636,650.0,0.872
LOAN000664,CUST00630,Education,Unsecured,677801.56,9.25,120,8678.08,2019-09-09,2029-07-18,Monthly,Active,73,487068.08,486915.77,10.0,39392.13,LO144,BR23,True,10.0,1041369.6,363568.04,False,1.392,Medium,Divya,Mehta,63,Male,Single,Master'S,Lawyer,26320.51,3611.07,861.0,0,26.0,Hyderabad,Telangana,9980612131,divya.reddy334@example.com,True,5,2022-05-13,Low,-0.6464,60+,3.9565,25.7518,60.83,0.7186
LOAN000665,CUST00794,Vehicle,Unsecured,261843.71,15.27,120,4267.85,2022-06-14,2032-04-22,Monthly,Closed,21,6313.67,99875.78,7.0,33795.54,LO180,BR28,True,10.0,512142.0,250298.29,False,2.6217,Medium,Kiran,Singh,37,Female,Married,Master'S,Professor,85630.82,13035.13,644.0,1,17.0,Bengaluru,Karnataka,9544572227,ravi.shah226@example.com,False,1,2018-02-23,Low,-0.8267,31-40,0.5981,3.0578,17.5,0.0241
LOAN000666,CUST00347,Home,Unsecured,92571.38,13.31,36,3132.94,2023-08-19,2026-08-03,Bi-Annual,Active,215,31602.87,68391.84,10.0,20589.91,LO101,BR33,True,3.0,112785.84,20214.46,False,1.3535,Medium,Lakshmi,Rao,25,Male,Married,High School,Manager,37493.35,5045.78,305.0,0,32.0,Delhi,Delhi,9546626348,sneha.shah771@example.com,False,6,2021-01-04,Low,-0.6149,21-30,1.0027,2.469,597.22,0.3414
LOAN000667,CUST01056,Wedding,Unsecured,181741.21,14.13,12,15849.75,2022-10-31,2023-10-26,Monthly,Active,7,124010.83,223473.25,9.0,25120.02,LO124,BR49,False,1.0,190197.0,8455.79,False,0.8133,Medium,Aditya,Rao,21,Female,Married,Master'S,Teacher,390443.7475,75750.3325,465.0,1,39.0,Jaipur,Rajasthan,9756152630,sachin.tiwari603@example.com,True,2,2017-01-13,Lower-Mid,-1.3281,21-30,0.4871,0.4655,58.33,0.6823
LOAN000668,CUST00908,Personal,Secured,45102.79,13.7,48,1225.72,2023-09-12,2027-08-22,Monthly,Closed,46,5819.56,66594.45,16.0,20542.84,LO135,BR36,False,4.0,58834.56,13731.77,False,0.6773,Medium,Arjun,Mehta,67,Male,Married,Master'S,Teacher,47650.27,6462.0,526.0,1,25.0,Chennai,Tamil Nadu,9930729364,arjun.shah235@example.com,True,2,2016-06-12,Low,-0.6274,60+,0.3087,0.9465,95.83,0.129
LOAN000669,CUST01024,Vehicle,Unsecured,231768.92,9.05,24,10593.62,2021-09-28,2023-09-18,Monthly,Active,133,185667.27,155118.69,18.0,35514.77,LO136,BR20,False,2.0,254246.88,22477.96,False,1.4941,Medium,Amit,Rao,26,Female,Married,Master'S,Doctor,102906.54,15402.22,536.0,0,31.0,Pune,Maharashtra,9362758762,sunita.shah576@example.com,True,3,2019-04-14,Low,-0.7961,21-30,1.2353,2.2522,554.17,0.8011
LOAN000670,CUST01157,Medical,Unsecured,823569.12,14.13,48,24119.24,2018-08-06,2022-07-16,Quarterly,Active,6,753214.64,223473.25,9.0,25120.02,LO154,BR36,False,4.0,1157723.52,334154.4,False,3.6853,Medium,Sunita,Verma,28,Male,Single,Bachelor'S,Lawyer,115240.59,18297.1,395.0,4,18.0,Pune,Maharashtra,9840900181,ananya.malhotra746@example.com,True,4,2019-08-29,Low,-0.9053,21-30,2.5115,7.1465,12.5,0.9146
LOAN000671,CUST00576,Home,Unsecured,505249.16,21.59,180,9472.67,2022-12-13,2037-09-25,Monthly,Active,211,178910.97,75618.25,11.0,42035.77,LO174,BR21,True,15.0,1705080.6,1199831.44,False,6.6816,Medium,Rohan,Joshi,59,Female,Married,Bachelor'S,Professor,221293.18,50825.87,557.0,1,36.0,Hyderabad,Telangana,9702549133,vikram.bhat628@example.com,False,6,2024-08-14,Low,-1.7561,51-60,0.5137,2.2832,117.22,0.3541
LOAN000672,CUST00199,Wedding,Unsecured,286876.89,13.78,24,13743.99,2021-01-21,2023-01-11,Bi-Annual,Active,208,202490.06,28546.43,0.0,25555.24,LO193,BR21,False,2.0,329855.76,42978.87,False,10.0495,Low,Sachin,Tiwari,35,Female,Single,Bachelor'S,Teacher,97887.85,13305.82,742.0,1,0.0,Hyderabad,Telangana,9269327426,divya.bhat809@example.com,False,7,2017-07-10,Low,-0.6312,31-40,1.6849,2.9307,866.67,0.7058
LOAN000673,CUST01280,Personal,Secured,149945.71,16.3,12,13626.0,2022-02-23,2023-02-18,Monthly,Active,163,22222.57,38227.27,1.0,34031.82,LO139,BR43,True,1.0,163512.0,13566.29,False,3.9225,Low,Meera,Mehta,49,Male,Married,Phd,Engineer,111267.53,14530.0,447.0,2,24.0,Jaipur,Rajasthan,9982764505,vikram.kumar964@example.com,False,0,2019-09-24,Low,-0.567,41-50,1.4695,1.3476,1358.33,0.1482
LOAN000674,CUST01366,Education,Unsecured,295919.71,14.13,36,9996.38,2019-02-05,2022-01-20,Monthly,Active,135,204426.2,223473.25,9.0,25120.02,LO147,BR19,True,3.0,359869.68,63949.97,False,1.3242,Medium,Lakshmi,Mehta,32,Female,Single,Bachelor'S,Manager,221748.17,50039.95,723.0,0,18.0,Chennai,Tamil Nadu,9856641801,priya.patel200@example.com,True,2,2018-05-11,Low,-1.7079,31-40,0.541,1.3345,375.0,0.6908
LOAN000675,CUST01255,Home,Unsecured,1408858.46,8.65,120,18421.41,2018-07-21,2028-05-29,Monthly,Active,204,31672.49,259322.08,6.0,32359.86,LO179,BR21,False,10.0,2210569.2,801710.74,False,5.4329,Medium,Rohan,Verma,63,Female,Married,Master'S,Teacher,58561.89,10512.23,760.0,4,1.0,Hyderabad,Telangana,9220507410,suresh.mishra217@example.com,False,2,2022-10-11,Low,-1.1541,60+,3.7748,24.0576,170.0,0.0225
LOAN000676,CUST00301,Medical,Secured,882186.61,21.54,84,20416.17,2022-04-16,2029-03-10,Monthly,Defaulted,87,133008.6,1166855.19,15.0,12877.62,LO198,BR33,True,7.0,1714958.28,832771.67,True,0.756,High,Sneha,Iyer,40,Female,Divorced,Phd,Designer,102371.67,10294.29,597.0,3,20.0,Lucknow,Uttar Pradesh,9218609961,amit.kumar392@example.com,False,6,2018-07-05,Low,-0.2067,31-40,2.3932,8.6175,103.57,0.1508
LOAN000677,CUST01017,Medical,Unsecured,237937.61,8.51,84,3769.29,2022-09-27,2029-08-21,Bi-Annual,Active,45,168907.49,285926.0,12.0,21737.11,LO151,BR17,False,7.0,316620.36,78682.75,False,0.8322,Medium,Arjun,Rao,35,Female,Single,High School,Manager,162363.82,22956.0,491.0,3,15.0,Hyderabad,Telangana,9587197988,amit.malhotra264@example.com,False,6,2023-09-23,Low,-0.6966,31-40,0.2786,1.4655,53.57,0.7099
LOAN000678,CUST00026,Home,Secured,81997.36,8.23,120,1004.85,2020-03-05,2030-01-12,Quarterly,Defaulted,63,58369.84,106203.88,3.0,10477.29,LO132,BR20,True,10.0,120582.0,38584.64,True,0.7721,High,Ananya,Mehta,32,Female,Single,Bachelor'S,Nurse,121059.88,15668.63,804.0,0,18.0,Lucknow,Uttar Pradesh,9414523258,vikram.bhat299@example.com,False,6,2016-08-20,Low,-0.5531,31-40,0.0996,0.6773,52.5,0.7119
LOAN000679,CUST01498,Home,Secured,1408858.46,13.62,180,20506.81,2021-04-19,2036-01-31,Monthly,Active,158,754642.8625,1522081.7899999998,9.0,1909.25,LO171,BR11,False,15.0,3691225.8,2282367.34,False,0.9256,Medium,Aditya,Gupta,30,Female,Widowed,Master'S,Doctor,73965.63,14413.22,519.0,1,4.0,Jaipur,Rajasthan,9836059336,lakshmi.bhat374@example.com,False,7,2018-09-19,Low,-1.3384,21-30,3.327,19.0475,87.78,0.5356
LOAN000680,CUST01411,Travel,Unsecured,149780.78,16.71,36,5318.5,2020-02-15,2023-01-30,Monthly,Active,22,71499.96,226732.08,8.0,29426.99,LO169,BR41,True,3.0,191466.0,41685.22,False,0.6606,Medium,Rekha,Tiwari,61,Male,Married,Diploma,Lawyer,100570.45,22382.7,761.0,4,17.0,Pune,Maharashtra,9520989391,meera.nair952@example.com,True,6,2023-05-02,Low,-1.6707,60+,0.6346,1.4893,61.11,0.4774
LOAN000681,CUST01309,Home,Secured,410060.62,14.13,36,13619.88,2022-07-08,2025-06-22,Quarterly,Active,60,276753.23,223473.25,9.0,25120.02,LO182,BR23,False,3.0,490315.68,80255.06,False,1.8349,Medium,Deepak,Tiwari,53,Male,Single,Bachelor'S,Lawyer,390443.7475,54894.65,443.0,2,38.0,Delhi,Delhi,9914426538,ravi.dubey974@example.com,False,3,2016-07-24,Lower-Mid,-0.6871,51-60,0.4186,1.0502,166.67,0.6749
LOAN000682,CUST00450,Vehicle,Unsecured,77112.95,9.48,180,804.3,2019-12-25,2034-10-07,Monthly,Active,208,59670.06,95975.32,8.0,1278.91,LO184,BR29,True,15.0,144774.0,67661.05,False,0.8035,Medium,Deepak,Mehta,50,Male,Married,Diploma,Nurse,38959.63,5500.78,356.0,5,28.0,Jaipur,Rajasthan,9840580333,kiran.mehta936@example.com,False,6,2016-09-28,Low,-0.6943,41-50,0.2477,1.9793,115.56,0.7738
LOAN000683,CUST00320,Vehicle,Unsecured,207219.15,19.19,120,3893.98,2021-02-04,2030-12-14,Monthly,Active,49,200273.51,240394.38,9.0,9801.49,LO125,BR35,False,10.0,467277.6,260058.45,False,0.862,Medium,Ravi,Kumar,41,Female,Married,Bachelor'S,Consultant,86865.72,15241.41,602.0,1,12.0,Mumbai,Maharashtra,9517254802,aditya.mehta284@example.com,True,1,2017-05-31,Low,-1.1055,41-50,0.5379,2.3855,40.83,0.9665
LOAN000684,CUST00156,Medical,Unsecured,76862.49,12.13,60,1714.82,2023-12-10,2028-11-13,Monthly,Active,45,68303.16,145064.12,7.0,23009.25,LO109,BR50,False,5.0,102889.2,26026.71,False,0.5299,Medium,Swati,Dubey,57,Male,Single,Master'S,Consultant,153075.62,32720.67,621.0,5,3.0,Pune,Maharashtra,9775559969,swati.pillai313@example.com,True,0,2016-08-31,Low,-1.5651,51-60,0.1344,0.5021,75.0,0.8886
LOAN000685,CUST00471,Personal,Unsecured,105925.54,9.51,48,2661.69,2023-07-15,2027-06-24,Monthly,Closed,215,84161.46,49227.35,10.0,33294.84,LO175,BR33,False,4.0,127761.12,21835.58,False,2.1518,Medium,Swati,Pillai,36,Male,Single,Master'S,Engineer,44036.71,7433.71,505.0,5,21.0,Chennai,Tamil Nadu,9970884334,sachin.bhat312@example.com,False,4,2019-12-03,Low,-1.0257,31-40,0.7253,2.4054,447.92,0.7945
LOAN000686,CUST00420,Personal,Unsecured,128056.6,12.16,84,2271.52,2023-10-26,2030-09-19,Quarterly,Active,42,88968.29,15039.72,12.0,8561.46,LO119,BR26,False,7.0,190807.68,62751.08,False,8.5146,Medium,Lakshmi,Bhat,22,Female,Married,Bachelor'S,Nurse,126479.3,30658.33,306.0,5,3.0,Pune,Maharashtra,9358473878,deepak.iyer675@example.com,True,5,2018-03-01,Low,-1.9088,21-30,0.2155,1.0125,50.0,0.6948
LOAN000687,CUST01137,Wedding,Unsecured,393015.22,9.83,240,3748.52,2022-11-11,2042-07-29,Monthly,Closed,137,225651.87,513667.02,12.0,2834.74,LO113,BR49,False,20.0,899644.8,506629.58,False,0.7651,Medium,Amit,Singh,53,Female,Married,Diploma,Designer,102371.67,59693.6,597.0,5,20.0,Hyderabad,Telangana,9599167150,rohan.pandey434@example.com,False,4,2020-05-15,Low,-5.9973,51-60,0.4394,3.8391,57.08,0.5742
LOAN000688,CUST00651,Education,Secured,248482.54,14.55,84,4732.39,2019-03-24,2026-02-15,Monthly,Closed,94,29969.19,367840.05,15.0,25952.44,LO193,BR30,False,7.0,397520.76,149038.22,False,0.6755,Medium,Sunita,Gupta,58,Female,Married,Master'S,Accountant,60028.67,8440.55,705.0,1,18.0,Lucknow,Uttar Pradesh,9689269569,pooja.pillai200@example.com,True,6,2023-05-19,Low,-0.6873,51-60,0.946,4.1394,111.9,0.1206
LOAN000689,CUST01446,Education,Unsecured,1408858.46,16.86,180,35929.42,2018-07-24,2033-05-06,Quarterly,Active,236,389012.44,1330863.38,12.0,40935.49,LO127,BR11,False,15.0,6467295.6,5058437.14,False,1.0586,Medium,Aditya,Shah,31,Female,Single,High School,Professor,41611.65,5552.15,643.0,5,37.0,Kolkata,West Bengal,9424396864,meera.rao352@example.com,False,6,2019-01-25,Low,-0.6011,31-40,10.3614,33.8573,131.11,0.2761
LOAN000690,CUST00886,Home,Unsecured,664664.62,18.89,12,42831.4725,2020-10-16,2021-10-11,Monthly,Closed,147,545210.8,758845.51,11.0,1761.75,LO135,BR11,True,1.0,513977.67,-150686.95,False,0.8759,Medium,Arjun,Pandey,38,Other,Married,Master'S,Doctor,68204.63,14793.98,536.0,3,24.0,Mumbai,Maharashtra,9217377475,rohan.reddy743@example.com,False,7,2023-07-08,Low,-1.6029,31-40,7.5358,9.7452,1225.0,0.8203
LOAN000691,CUST00930,Wedding,Unsecured,676300.54,10.03,84,11237.88,2019-03-31,2026-02-22,Monthly,Closed,143,543280.96,80528.55,14.0,17468.47,LO122,BR31,False,7.0,943981.92,267681.38,False,8.3983,Medium,Vikram,Nair,46,Female,Married,Phd,Businessman,69114.46,11685.92,357.0,5,28.0,Ahmedabad,Gujarat,9728619698,vikram.mehta330@example.com,False,5,2021-04-22,Low,-1.029,41-50,1.9512,9.7852,170.24,0.8033
LOAN000692,CUST00835,Business,Secured,401488.44,9.09,24,18358.48,2020-06-18,2022-06-08,Quarterly,Under Review,205,246698.16,770893.81,15.0,33175.74,LO133,BR11,False,2.0,440603.52,39115.08,False,0.5208,Medium,Rekha,Mishra,54,Female,Single,Master'S,Nurse,163647.49,27145.3,682.0,3,3.0,Ahmedabad,Gujarat,9297543237,kiran.sharma651@example.com,True,2,2023-05-02,Low,-0.9905,51-60,1.3462,2.4534,854.17,0.6145
LOAN000693,CUST00876,Home,Secured,334650.37,6.8,36,10302.46,2019-04-17,2022-04-01,Monthly,Active,2,146858.01,73572.87,7.0,6537.1,LO172,BR40,False,3.0,370888.56,36238.19,False,4.5486,Medium,Sunita,Mishra,45,Male,Divorced,High School,Teacher,104171.86,21933.68,683.0,5,10.0,Chennai,Tamil Nadu,9897218787,pooja.singh511@example.com,False,0,2016-09-21,Low,-1.5266,41-50,1.1868,3.2125,5.56,0.4388
LOAN000694,CUST00942,Business,Unsecured,694707.28,10.04,84,11547.33,2018-08-06,2025-06-30,Monthly,Closed,29,18085.07,93883.49,5.0,11797.34,LO113,BR12,True,7.0,969975.72,275268.44,False,7.3997,Low,Kavya,Reddy,55,Male,Single,High School,Designer,82307.81,18404.25,654.0,3,20.0,Jaipur,Rajasthan,9865185345,harish.reddy650@example.com,False,5,2021-08-22,Low,-1.6832,51-60,1.6835,8.4404,34.52,0.026
LOAN000695,CUST00994,Personal,Unsecured,39935.58,6.87,24,1785.67,2018-05-27,2020-05-16,Monthly,Defaulted,17,13066.0,3523.13,7.0,26774.63,LO116,BR19,False,2.0,42856.08,2920.5,True,11.3353,High,Aditya,Reddy,50,Male,Married,Master'S,Analyst,34544.83,4980.81,745.0,1,0.0,Mumbai,Maharashtra,9772648626,sachin.mishra444@example.com,False,7,2021-02-27,Low,-0.7302,41-50,0.6203,1.1561,70.83,0.3272
LOAN000696,CUST01309,Wedding,Unsecured,163118.34,11.85,48,4283.53,2024-06-14,2028-05-24,Monthly,Closed,186,68614.04,139391.77,1.0,47661.58,LO166,BR36,True,4.0,205609.44,42491.1,False,1.1702,Low,Deepak,Tiwari,53,Male,Single,Bachelor'S,Lawyer,390443.7475,54894.65,443.0,2,38.0,Delhi,Delhi,9914426538,ravi.dubey974@example.com,False,3,2016-07-24,Lower-Mid,-0.6871,51-60,0.1317,0.4178,387.5,0.4206
